date,AdvScal_eurusd_H1_SL17_EURUSD.a_H1_REALTICKS,AdvScalp_eurusd_H1_SL14_EURUSD.a_H1_REALTICKS,AdvScalp_eurusd_H1_SL18_EURUSD.a_H1_REALTICKS,AdvScalp_eurusd_H1_SL22_EURUSD.a_H1_REALTICKS,AdvScalp_gbpusd_H1_GBPUSD.a_H1_REALTICKS,AdvScalp_usdjpy_H1_SL22_USDJPY.a_H1_REALTICKS,AdvScalp_usdjpy_H1_SL30_USDJPY.a_H1_REALTICKS,AdvScalp_usdjpy_H4_SL14_USDJPY.a_H4_REALTICKS,AdvScalp_usdjpy_H4_SL17_USDJPY.a_H4_REALTICKS,BTC_Reaper_Aggr_1_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_2_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_3_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_4_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_5_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_6_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_7_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_8_H1_BTCUSD.a_H1_OHLC,BTC_Reaper_Aggr_9_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_10_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_1_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_2_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_3_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_4_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_5_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_6_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_7_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_8_H1_BTCUSD.a_H1_OHLC,BitcoinReaper_9_H1_BTCUSD.a_H1_OHLC,BitcoinScalpPro_a_H1_BTCUSD.a_H1_OHLC,DTP2_eurusd_a_EURUSD.a_Daily_OHLC,DTP2_eurusd_b_EURUSD.a_Daily_OHLC,DTP2_eurusd_c_EURUSD.a_Daily_OHLC,DTP2_eurusd_d_EURUSD.a_Daily_OHLC,DTP2_gbpusd_a_GBPUSD.a_Daily_OHLC,DaytradePro_AUDJPY_AUDJPY.a_Daily_OHLC,DaytradePro_AUDUSD_AUDUSD.a_Daily_OHLC,DaytradePro_CHFJPY_CHFJPY.a_Daily_OHLC,DaytradePro_EURAUD_EURAUD.a_Daily_OHLC,DaytradePro_EURJPY_EURJPY.a_Daily_OHLC,DaytradePro_EURNZD_EURNZD.a_Daily_OHLC,DaytradePro_EURUSD_EURUSD.a_Daily_OHLC,DaytradePro_GBPJPY_GBPJPY.a_Daily_OHLC,DaytradePro_GBPUSD_GBPUSD.a_Daily_OHLC,DaytradePro_NZDUSD_NZDUSD.a_Daily_OHLC,DaytradePro_USDCAD_USDCAD.a_Daily_OHLC,DaytradePro_USDJPY_USDJPY.a_Daily_OHLC,DaytradePro_XAUUSD_XAUUSD.a_Daily_OHLC,GOLDTRADEPROH4_b_XAUUSD.a_H4_REALTICKS,GOLDTRADEPRO_E_XAUUSD.a_Daily_REALTICKS,GOLDTRADEPRO_F_XAUUSD.a_Daily_REALTICKS,GOLDTRADEPRO_G_XAUUSD.a_Daily_REALTICKS,GOLDTRADEPRO_H_XAUUSD.a_Daily_REALTICKS,GOLDTRADEPRO_a_XAUUSD.a_Daily_REALTICKS,GOLDTRADEPRO_c_XAUUSD.a_Daily_OHLC,GOLDTRADEPRO_d_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyA_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyB_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyC_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyD_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyE_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyH_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyI_XAUUSD.a_Daily_OHLC,GoldBotOne_dailyK_XAUUSD.a_Daily_OHLC,GoldPhantom_Gold_a_XAUUSD.a_Daily_OHLC,GoldPhantom_Gold_b_XAUUSD.a_Daily_OHLC,GoldPhantom_Gold_c_XAUUSD.a_Daily_OHLC,GoldReaper_strategy1_Daily_XAUUSD.a_Daily_OHLC,GoldReaper_strategy2_Daily_XAUUSD.a_Daily_OHLC,GoldReaper_strategy3_Daily_XAUUSD.a_Daily_OHLC,GoldReaper_strategy4_H4_XAUUSD.a_H4_OHLC,GoldReaper_strategy5_H1_XAUUSD.a_H1_OHLC,GoldReaper_strategy6_H1_XAUUSD.a_H1_OHLC,GoldReaper_strategy7_H1_XAUUSD.a_H1_OHLC,GoldReaper_strategy8_H1_XAUUSD.a_H1_OHLC,GoldReaper_strategy9_H1_XAUUSD.a_H1_OHLC,GoldScalp_H1_A_XAUUSD.a_H1_REALTICKS,GoldScalp_H1_B_XAUUSD.a_H1_REALTICKS,GoldScalp_H1_C_XAUUSD.a_H1_REALTICKS,Indicement_US100_1_H1_USTEC.a_H1_OHLC,Indicement_US100_2_H1_USTEC.a_H1_OHLC,Indicement_US100_3_H1_USTEC.a_H1_OHLC,Indicement_US100_4_H1_USTEC.a_H1_OHLC,Indicement_US30_1_Daily_US30.a_Daily_OHLC,Indicement_US30_2_Daily_US30.a_Daily_OHLC,Indicement_US30_3_Daily_US30.a_Daily_OHLC,Indicement_US30_4_Daily_US30.a_Daily_OHLC,Indicement_US500a_H1_US500.a_H1_OHLC,Indicement_US500b_M15_US500.a_M15_OHLC,Indicement_US500c_M15_US500.a_M15_OHLC,Indicement_US500d_H1_US500.a_H1_OHLC,Indicement_US500e_Daily_US500.a_Daily_OHLC,Indicement_US500f_Daily_US500.a_Daily_OHLC,ORBMASTER_DAX_M15_a_DE40.a_M15_OHLC,ORBMASTER_DAX_M15_c_DE40.a_M15_OHLC,ORBMASTER_DAX_M15_f_DE40.a_M15_OHLC,ORBMASTER_US30_M15_c_US30.a_M15_OHLC,ORBMASTER_US30_M15_f_US30.a_M15_OHLC,ORBMASTER_US30_M15_h_US30.a_M15_OHLC,ORBMASTER_US500_M15_a_US500.a_M15_OHLC,ORBMASTER_US500_M15_c_US500.a_M15_OHLC,ORBMASTER_US500_M15_d_US500.a_M15_OHLC,ORBMASTER_USTEC_M15_a_USTEC.a_M15_OHLC,ORBMASTER_USTEC_M15_e_USTEC.a_M15_OHLC,ORBMASTER_USTEC_M15_g_USTEC.a_M15_OHLC,OtherSets_nas100_H1_A_USTEC.a_H1_OHLC,OtherSets_nas100_H1_C_USTEC.a_H1_OHLC,OtherSets_nas100_H1_E_USTEC.a_H1_OHLC,OtherSets_nas100_H1_G_USTEC.a_H1_OHLC,OtherSets_nas100_H1_L_USTEC.a_H1_OHLC,VolatilityBreakout_EURUSD_e_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_f_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_i_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_k_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_l_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_m_EURUSD.a_M15_OHLC,VolatilityBreakout_EURUSD_o_EURUSD.a_M15_OHLC,VolatilityBreakout_H1_B_H1_BTCUSD.a_H1_OHLC,VolatilityBreakout_H1_C_H1_BTCUSD.a_H1_OHLC,VolatilityBreakout_H1_E_H1_BTCUSD.a_H1_OHLC,VolatilityBreakout_H1_F_H1_BTCUSD.a_H1_OHLC,VolatilityBreakout_H1_H_H1_BTCUSD.a_M15_OHLC,VolatilityBreakout_H1_J_H1_BTCUSD.a_M15_OHLC,VolatilityBreakout_H1_M_H1_BTCUSD.a_M15_OHLC,VolatilityBreakout_H1_O_H1_BTCUSD.a_M15_OHLC,VolatilityBreakout_M5_C_XAUUSD.a_M5_OHLC,VolatilityBreakout_M5_E_XAUUSD.a_M5_OHLC,VolatilityBreakout_M5_G_XAUUSD.a_M5_OHLC,VolatilityBreakout_M5_H_XAUUSD.a_M5_OHLC,VolatilityBreakout_NAS_VOL_M15_A_USTEC.a_M15_OHLC,VolatilityBreakout_NAS_VOL_M15_B_USTEC.a_M15_OHLC,VolatilityBreakout_NAS_VOL_M15_C_USTEC.a_M15_OHLC,VolatilityBreakout_NAS_VOL_M15_D_USTEC.a_M15_OHLC,VolatilityBreakout_NAS_VOL_M15_E_USTEC.a_M15_OHLC,VolatilityBreakout_US30_VOL_M15_a_US30.a_M15_OHLC,VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS
2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.7,392.3,-55.5,330.55,437.81,349.58,263.33,-25.26,-12.2,-201.04,-36.7,400.5,-83.0,11.3,437.81,714.16,297.11,-124.41,-57.2,-285.35,0.0,0.0,0.0,0.0,0.0,0.0,82.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.67,1007.05,847.9,0.0,462.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.38,231.39,0.0,436.18,329.14,0.0,-199.5,-176.23,0.0,0.0,0.0,-207.71,-133.69,-550.58,-455.11,-530.96,-665.2,-230.09,-271.99,-299.25,0.0,-166.32,-175.56,392.59,695.74,1091.04,1075.28,748.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,230.4,129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.48,1684.36,1962.62,1366.25,2445.72,0.0,0.0,0.0,0.0,0.0,0.0,19.15
2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-195.38,-12.44,0.0,0.0,210.4,288.4,0.0,219.79,263.48,182.98,0.0,-125.35,0.0,0.0,385.8,244.91,0.0,240.04,317.53,-72.96,0.0,-178.97,-338.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.52,0.0,0.0,0.0,211.42,74.58,663.19,0.0,0.0,0.0,0.0,0.0,240.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.68,0.0,287.67,0.0,0.0,0.0,0.0,-796.45,-165.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.4,169.5,254.4,126.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.7,0.0
2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115.38,0.0,0.0,366.2,169.43,0.0,349.92,263.48,-65.7,0.0,0.27,0.0,0.0,366.2,17.73,0.0,10.22,-188.94,110.27,0.0,-0.04,0.0,397.57,301.17,397.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-199.58,-176.26,0.0,0.0,0.0,0.0,0.0,-181.56,0.0,0.0,0.0,-230.69,0.0,-299.38,0.0,-165.5,-92.02,213.35,115.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.7,356.8,535.4,166.16,331.89,342.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.93
2020-01-30,7.59,46.53,4.77,56.78,170.88,213.52,66.13,100.64,-105.48,0.0,0.0,112.9,-34.7,0.0,0.0,0.0,-110.0,0.0,-145.66,0.0,0.0,112.9,-98.14,0.0,-259.75,-570.56,-60.44,0.0,-207.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.33,2965.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,576.22,996.79,662.5,0.0,0.0,0.0,0.0,0.0,223.3,-199.73,-176.08,0.0,0.0,0.0,0.0,0.0,-81.79,-461.69,156.61,38.48,-230.61,0.0,-299.59,557.94,-165.57,-175.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-342.29,-342.29,0.0,-381.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-31,0.0,0.0,0.0,0.0,109.44,129.94,256.44,252.52,120.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-840.68,0.0,-603.57,0.0,0.0,-651.95,0.0,0.0,0.0,0.0,0.0,0.0,-21.47,-54.6,-489.83,0.0,0.0,0.0,0.0,-861.77,0.0,32.93,0.0,0.0,-2.38,4.88,396.0,-344.45,261.4,-564.44,0.0,16.57,-186.86,99.68,0.0,449.2,146.5,139.51,732.0,704.24,-56.73,0.0,-166.23,0.0,0.0,0.0,716.76,250.17,-327.75,767.71,1043.74,849.13,557.26,661.63,728.45,71.82,81.68,195.22,287.42,-51.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.85,0.0,0.0,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.87,0.0,263.1,-150.28,-360.84,0.0,262.91,-303.96,0.0,-65.0,-888.28,0.0,263.1,-31.46,-360.84,9.94,-208.98,-140.79,0.0,-94.6,0.0,0.0,0.0,0.0,0.0,397.74,0.0,0.0,263.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.34,-286.27,0.0,0.0,0.0,0.0,-119.68,0.0,0.0,-1186.49,-1444.07,0.0,0.0,0.0,-282.28,0.0,0.0,0.0,0.0,-1175.01,0.0,0.0,0.0,-826.54,-11.17,-60.85,-132.04,-45.28,7.6,-65.0,-840.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-181.53,0.0,0.0,0.0,-183.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02,-604.7,0.0,0.0,0.0,0.0,0.0,0.0,181.82,297.78,297.78,218.87,537.44,0.0,0.0,0.0,0.0,0.0,0.0,-164.98
2020-02-04,0.0,0.0,0.0,0.0,384.0,575.15,13.34,114.62,138.39,74.32,83.6,46.2,69.52,230.03,0.0,0.0,475.76,362.9,-123.62,74.32,93.0,46.2,-155.01,43.34,9.98,53.95,475.76,362.9,104.87,0.0,0.0,0.0,0.0,-1235.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877.71,287.41,420.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-126.91,405.15,208.02,795.79,363.46,56.32,108.0,275.56,68.26,134.1,0.0,663.44,934.7,0.0,0.0,0.0,0.0,-38.12,0.0,0.0,0.0,0.0,-46.04,648.86,294.05,1064.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.54,1012.25,0.0,0.0,1495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.07,0.0,1326.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.09,-58.5,0.8,147.16,799.02,349.43,193.5,237.88,357.8,122.14,11.89,-59.2,-9.2,690.1,799.02,14.94,329.92,237.88,357.8,173.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.5,701.52,0.0,131.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,-171.0,214.97,0.0,0.0,0.0,0.0,0.0,207.34,0.0,433.08,345.78,0.0,0.0,0.0,101.97,234.65,-332.64,0.0,0.0,90.66,0.0,0.0,-329.32,-230.04,-272.16,0.0,0.0,0.0,119.41,436.76,526.44,1079.23,1016.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.8,185.2,104.1,0.0,101.63,0.0,0.0,0.0,0.0,0.0,0.0,1562.78,0.0,1881.11,0.0,2344.15,0.0,0.0,0.0,0.0,0.0,0.0,46.58
2020-02-06,0.0,0.0,51.41,128.8,126.72,0.0,0.0,0.0,0.0,0.0,0.0,-91.1,168.6,0.0,0.0,148.81,238.2,0.0,-137.06,0.0,0.0,-91.1,305.41,0.0,4.99,442.45,-126.87,0.0,-195.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.52,125.0,183.43,0.0,0.0,0.0,0.0,0.0,493.48,0.41,166.4,1281.8,0.0,-199.98,-176.22,0.0,0.0,0.0,-201.36,-139.72,-365.42,0.0,243.34,208.51,-230.34,-272.58,-299.64,0.0,-166.71,-175.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-339.73,-339.73,0.0,-372.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,0.0,0.0,44.16,0.0,0.0,-181.72,-35.89,0.0,0.0,-17.8,82.81,0.0,0.0,0.0,-168.11,0.0,-121.1,0.0,0.0,-42.8,-328.73,0.0,5.01,-485.35,-124.62,0.0,-173.01,186.91,0.0,0.0,0.0,274.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.97,-52.0,-839.13,0.0,-668.98,0.0,-1146.58,-280.79,0.0,0.0,0.0,0.0,0.0,-199.73,-176.35,0.0,-35.2,0.0,0.0,0.0,181.17,191.85,141.08,393.57,-230.46,-272.54,-299.93,-293.53,-165.78,-176.44,-257.42,-11.32,0.0,0.0,-124.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51,0.0,4.98,33.7,0.0,0.0,285.11,187.14,395.63,299.71,395.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,-105.0,0.0,0.0,189.66,74.73,68.04,730.66,0.0,0.0,0.0,0.0,116.52,-199.66,0.0,0.0,0.0,0.0,0.0,0.0,226.8,485.39,286.23,296.07,768.15,0.0,548.92,-38.54,0.0,732.84,-42.19,-255.24,-546.96,0.0,748.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.6,111.6,121.3,102.01,-233.61,-255.25,61.3,0.0,0.0,0.0,0.0,-523.07,0.0,0.0,-627.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,276.48,0.0,0.0,-193.9,-40.52,194.0,124.9,188.1,223.67,-142.8,0.0,0.0,-93.36,-212.98,-94.46,194.0,135.0,188.1,115.88,-73.72,-259.8,296.72,-42.14,379.74,-135.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6001.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.96,0.0,-939.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.37,678.67,657.87,152.21,0.0,123.07,-53.83,87.14,-246.34,692.94,244.5,-331.28,0.0,972.49,0.0,0.0,-165.89,-174.65,777.68,456.15,934.12,559.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,302.0,201.3,302.0,486.99,717.57,624.53,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-12,7.59,41.99,24.91,62.32,0.0,119.47,73.01,115.05,89.69,0.0,0.0,-196.6,-12.36,0.0,0.0,0.0,125.71,0.0,0.0,0.0,0.0,-196.6,-17.53,0.0,89.82,-183.15,109.11,0.0,0.0,0.0,395.63,299.71,395.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.82,-54.18,-56.44,-2.2,-125.0,-837.47,0.0,29.08,74.73,16.7,0.0,99.55,0.0,0.0,-190.0,0.0,0.0,0.0,0.0,0.0,0.0,213.58,117.17,250.54,-455.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,766.08,-22.29,65.18,115.52,10.6,-54.24,0.0,-98.3,-263.13,0.0,349.8,283.08,-428.62,0.0,-116.6,-888.63,0.0,-98.3,-321.82,0.0,94.92,-121.29,-285.33,0.0,-166.68,193.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-158.3,-214.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1057.74,-1038.09,-643.89,-93.23,-228.0,-662.34,0.0,573.52,0.0,148.93,0.0,0.0,0.0,-273.15,0.0,116.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-393.63,-282.0,-165.29,-696.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0,-1212.0,-470.53,624.88,0.0,0.0,0.0,0.0,0.0,0.0,352.75,352.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.85,0.0,0.0,0.0,-303.75,0.0,0.0,0.0,0.0,0.0,143.03,0.0,15.08,-485.88,-143.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1160.49,236.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.05,497.24,0.0,453.9,-125.87,-175.0,274.73,0.0,-417.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.62,0.0,0.0,0.0,0.0,0.0,146.45,0.0,0.0,0.0,0.0,0.0,-166.5,-174.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1191.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,40.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182.33,0.0,-224.93,0.0,-61.56,0.0,19.68,0.0,0.0,0.0,-475.64,0.0,-254.58,20.25,-125.74,0.0,28.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.82,0.0,253.91,0.0,0.0,0.0,44.59,0.0,16.64,0.0,0.0,0.0,0.0,0.0,0.0,-206.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-238.91,0.0,-310.37,-818.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.8,208.2,309.8,241.64,-273.63,-621.25,-300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
